class_index,label_name,title,description,text,binary_label,pred_binary,pred_binary_label,pred_binary_score,tech_category,tech_category_score,tech_category_score_gap,top2_category,top2_score
4,Sci/Tech,Real targets iPod with download price cut,"RealNetworks has kicked off what it claims is the biggest online music sale in history. For a limited time, every song in the firm #39;s RealPlayer Music Store can be downloaded for 49 cents, with most albums available for \$4.99. ","Real targets iPod with download price cut. RealNetworks has kicked off what it claims is the biggest online music sale in history. For a limited time, every song in the firm #39;s RealPlayer Music Store can be downloaded for 49 cents, with most albums available for \$4.99.",1,1,tech,0.9320451757876717,Other Tech,0.147237628698349,0.043552011251449585,Security,0.10368561744689941
4,Sci/Tech,10 features for a perfect browser,"  There are some  great  browsers  out there. But they all seem to have some slight niggles, different for  each, that make it hard for me to kick back and enjoy them.        While there are some projects out there to make browsers more useful for  some specialised purposes  or by bolting on handy  extensions, wouldn't it be great if these people could come up with a  standardised set of nice features like these? A lot of browsers may support  one or two, but I'll bet none have them all.  ","10 features for a perfect browser. There are some great browsers out there. But they all seem to have some slight niggles, different for each, that make it hard for me to kick back and enjoy them. While there are some projects out there to make browsers more useful for some specialised purposes or by bolting on handy extensions, wouldn't it be great if these people could come up with a standardised set of nice features like these? A lot of browsers may support one or two, but I'll bet none have them all.",1,1,tech,0.9978633382506217,Other Tech,0.2985805869102478,0.032834410667419434,Framework,0.26574617624282837
4,Sci/Tech,Cops Test Handheld Fingerprint Reader,Several Minnesota police departments are field testing a handheld device that scans a suspect's fingerprint and digitally checks it against Minnesota's criminal history and fingerprint database.,Cops Test Handheld Fingerprint Reader. Several Minnesota police departments are field testing a handheld device that scans a suspect's fingerprint and digitally checks it against Minnesota's criminal history and fingerprint database.,1,1,tech,0.9265225602120842,Other Tech,0.06572306156158447,0.003163263201713562,Other Tech,0.06255979835987091
4,Sci/Tech,"Small computers can have multiple personalities, too","BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...","Small computers can have multiple personalities, too. BOSTON The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...",1,1,tech,0.9988830687237275,Other Tech,0.30816155672073364,0.10487884283065796,Infra/Cloud,0.20328271389007568
1,World,"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press)","Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.","Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press). Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",0,1,tech,0.5484885441932115,Other Tech,0.12725721299648285,0.0031961053609848022,Language,0.12406110763549805
4,Sci/Tech,Sun postpones September user show,"Sun Microsystems Inc. has decided to postpone its September SunNetwork 2004 San Francisco user conference, and is contemplating merging the event with its JavaOne 2005 developer conference, scheduled for the end of June 2005.","Sun postpones September user show. Sun Microsystems Inc. has decided to postpone its September SunNetwork 2004 San Francisco user conference, and is contemplating merging the event with its JavaOne 2005 developer conference, scheduled for the end of June 2005.",1,1,tech,0.9992890713661433,Other Tech,0.22405174374580383,0.03837469220161438,Other Tech,0.18567705154418945
4,Sci/Tech,Oracle launches Business Integlligence 10g,"Oracle introduced a new BI platform yesterday, Business Intelligence 10g that rolls up into one solution all of their BI tools. However, more interesting than the nitty-gritty details of what is included is the back story taking place at the same time.","Oracle launches Business Integlligence 10g. Oracle introduced a new BI platform yesterday, Business Intelligence 10g that rolls up into one solution all of their BI tools. However, more interesting than the nitty-gritty details of what is included is the back story taking place at the same time.",1,1,tech,0.9573801070959661,Other Tech,0.3338091969490051,0.02674776315689087,DB/Storage,0.30706143379211426
4,Sci/Tech,Microsoft finalises three-year government deal,"Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ","Microsoft finalises three-year government deal. Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government.",1,1,tech,0.7885430718438792,Other Tech,0.18214130401611328,0.02333889901638031,Collaboration/Utility,0.15880240499973297
4,Sci/Tech,NASA confident of debris solution,"Six months before NASA plans to return the shuttle to space, officials think they #39;ve essentially solved the problem that doomed Columbia in 2003 -- debris coming off its fuel ","NASA confident of debris solution. Six months before NASA plans to return the shuttle to space, officials think they #39;ve essentially solved the problem that doomed Columbia in 2003 -- debris coming off its fuel",1,1,tech,0.988209913218698,Other Tech,0.1850583255290985,0.006498545408248901,Other Tech,0.1785597801208496
4,Sci/Tech,Drive maker files counterclaims in patent suit,Cornice blasts Seagate's suit over patents for tiny hard drives used in portable gadgets.,Drive maker files counterclaims in patent suit. Cornice blasts Seagate's suit over patents for tiny hard drives used in portable gadgets.,1,1,tech,0.9954521180662108,Other Tech,0.29715263843536377,0.15182404220104218,DB/Storage,0.1453285962343216
4,Sci/Tech,HP moves network scanning software into beta,"CHICAGO - Hewlett-Packard(HP) has moved its Active Counter Measures network security software into beta tests with a select group of European and North American customers in hopes of readying the product for a 2005 release, an HP executive said at the HP World conference here in Chicago Wednesday.","HP moves network scanning software into beta. CHICAGO - Hewlett-Packard(HP) has moved its Active Counter Measures network security software into beta tests with a select group of European and North American customers in hopes of readying the product for a 2005 release, an HP executive said at the HP World conference here in Chicago Wednesday.",1,1,tech,0.9920973704797441,Other Tech,0.2875674366950989,0.05960133671760559,Security,0.2279660999774933
3,Business,Medtronic Quarterly Net Up," CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.","Medtronic Quarterly Net Up. CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF="" target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday said its quarterly earnings rose on brisk demand for devices that manage irregular heart beats and products used to treat the spine.",0,1,tech,0.7462215764521061,Other Tech,0.30220717191696167,0.14673838019371033,AI/ML,0.15546879172325134
4,Sci/Tech,NetRatings survey shows broadband users now a majority in US,"AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home Internet users now have broadband, according to a survey by NetRatings Inc. ","NetRatings survey shows broadband users now a majority in US. AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home Internet users now have broadband, according to a survey by NetRatings Inc.",1,1,tech,0.9831367106132578,Other Tech,0.24375680088996887,0.036340370774269104,Data Engineering/Messaging,0.20741643011569977
4,Sci/Tech,Stunt pilots to save sun dust,"IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...","Stunt pilots to save sun dust. IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...",1,1,tech,0.995671294222636,Other Tech,0.1514790803194046,0.02978178858757019,Other Tech,0.12169729173183441
4,Sci/Tech,Alaska Wildfires Grow to Record 5 Million Acres (Reuters),"Reuters - Wildfires have scorched over\5 million acres in Alaska as of Tuesday, forestry officials\said, a new record that signals possible changes in climate\conditions and the composition of the vast forests.","Alaska Wildfires Grow to Record 5 Million Acres (Reuters). Reuters - Wildfires have scorched over\5 million acres in Alaska as of Tuesday, forestry officials\said, a new record that signals possible changes in climate\conditions and the composition of the vast forests.",1,1,tech,0.8352388794767905,Other Tech,0.10743466019630432,2.6226043701171875e-06,Data Engineering/Messaging,0.1074320375919342
